ID,Review Date,Location,Hotel/Restaurant name,Review
rn572409177,"Reviewed April 10, 2018 ", Kata Beach,The Tavern,"Yeh I really liked this little sports bar come Thai restaurant. The English owner is often around and happy to talk / give his advice on the local area. We ate twice here and I thoroughly enjoyed it both times, in fact it was the...More"
rn572118953,"Reviewed April 9, 2018 ", Kata Beach,The Tavern,"I'm sitting right now enjoying a cold beer, the manager tells me that he can fix so that we can see our fav soccerteam play, he has been nothing else but nice, he and the other people are serviceminded here. I've been here off and...More"
rn572042905,"Reviewed April 8, 2018 ", Kata Beach,The Tavern,"Always feel welcome at The Tavern a pub for all occasions.
Clean tidy & friendly.
Great food - Thai and Western favourites served by fantastic staff with cold beers and cocktails at great prices.
A must when in Phuket."
rn571799298,"Reviewed April 7, 2018 ", Kata Beach,The Tavern,Popped in to watch an Australian game of rugby league and to have dinner. Was told by John the owner that he had THE best Thai food in town and he definitely didnt disappoint!!! All meals cooked by his lovely wife and came out fresh...More
rn571372878,"Reviewed April 5, 2018 ", Kata Beach,The Tavern,"My partner and I were a bit tired of Thai food and wanted a break from the hustle of the Main Street - the tavern was everything we hoped for! Set back off the Main Street it has a really nice chilled ambiance, a pub...More"
rn570878254,"Reviewed April 3, 2018 ", Kata Beach,The Tavern,"A really great bar and restaurant just off the main road in Kata, English and Thai food
really, really, good. John the boss man is a mind of information so pick his brains. Meow Johns wife is the chef in the kitchen cooking all the...More"
rn570336410,"Reviewed April 2, 2018 ", Kata Beach,The Tavern,"Just home from 2 week holiday with my wife in kata, this bar is our first stop ever time we go to kata. Great sports coverage, great food, and really friendly helpfully staff. Can't recommend highly enough."
rn569896374,"Reviewed March 31, 2018 ", Kata Beach,The Tavern,"I can not recommend this bar enough great service, great larger and it? an amazing bar for the football."
rn569441041,"Reviewed March 29, 2018 ", Kata Beach,The Tavern,"With a hundred places to choose from in kata beach to have a meal and a beer , I am glad I found this place . The food is cheap and absolutely sensational that I?e been back every day . I watched the NRL live...More"
rn569440887,"Reviewed March 29, 2018 ", Kata Beach,The Tavern,"Bloody bonza bloke who runs the place, really looks after you. The food is second to none in Thailand. Definitely worth a look for the food or international sport<f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB> Again.... food is amazing!"
rn569140770,"Reviewed March 27, 2018 ", Kata Beach,The Tavern,Had late dinner before we headed to airport. I believe this is pretty much the only bar that opens late in kata area (with great food). Staffs were fun and happy. Definitely will go again when I come to Phuket again
rn568915200,"Reviewed March 26, 2018 ", Kata Beach,The Tavern,"We have used this pub every year for the last few years and have always found it good for a friendly night out,the food was always good with the previous owners but the food now is excellent,one night we ordered a boring beansprouts side dish...More"
rn568441997,"Reviewed March 24, 2018 ", Kata Beach,The Tavern,"We visited this bar/restaurant which was recommended by someone we met & were not disappointed!
The menu catered for everyone Thai food along with English dishes. I tried various food & my favourite was the chilli absolutely delish along with home made chips! All of...More"
rn568026680,"Reviewed March 22, 2018 ", Kata Beach,The Tavern,Really great restuarant/bar! Had Stir fried Pork in Cashews and Veg fried rice. More than enough for two people. Very tasty food and all tastes very fresh. Excellent service from John and the staff. All the food we received was delicious! Definitely worth a visit...More
rn567674107,"Reviewed March 20, 2018 ", Kata Beach,The Tavern,"Well worth a visit, friendly atmosphere and good food. Made welcome by John and staff the fish chips and mushy peas and bottle or two of magners a welcome change from Thai food and Chang <f0><U+009F><U+0091><U+008D>"
rn567154267,"Reviewed March 18, 2018 ", Kata Beach,The Tavern,Let me start by saying the only reason for wanting to give a less than 5 Star rating was purely because John (the owner) is a Man U fan and the night my partner and I visited it was to watch the mighty Liverpool beat...More
rn566683677,"Reviewed March 15, 2018 ", Kata Beach,The Tavern,"Located down a quiet street off the main drag! Consistently open later than most bars/restaurants around. Food was prepared fresh to order everytime, waiting a few extra minutes was worth it. We ate here a couple times during our stay. Food was excellent everytime! Awesome...More"
rn566463371,"Reviewed March 14, 2018 ", Kata Beach,The Tavern,"The best range of craft beers around, excellent food and incredibly friendly people (staff and customers alike). What more can I say. Go! You won't regret it!!!"
rn566300969,"Reviewed March 13, 2018 ", Kata Beach,The Tavern,You got to go here! Great thaifood and really good services . The man behind the bar isnt most important its the women behind the kitchen WHO is!
rn566273648,"Reviewed March 13, 2018 ", Kata Beach,The Tavern,"Great place to spend your relaxing time at. Good service nice people , alot tourist. Great food, and you can speak english to everyone!"
rn565813337,"Reviewed March 11, 2018 ", Kata Beach,The Tavern,"Stayed in Kata Beach for 6 days, ate there twice and the food is sooo good!
The wait is a bit longer than in other restaurants (15-20 minutes) but it is absolutely worth the wait!
Service is kind and the owner is extremely friendly!
Will...More"
rn565414497,"Reviewed March 9, 2018 ", Kata Beach,The Tavern,Seen good reviews about this place when looking on here and my god it did not disappoint! The owner is a great guy happily chats and welcomes all people that come in for a drink or food. The food was cooked fresh and tasted amazing...More
rn565283146,"Reviewed March 8, 2018 ", Kata Beach,The Tavern,"We stopped in here after a dentist appointment, my sister had an appetizer and glass of wine, I had nova and, so I had a beer and a zippy cup<f0><U+009F><U+0098><U+00AC>. Our server was friendly and funny therefor I thought I? give this place a shout...More"
rn565251679,"Reviewed March 8, 2018 ", Kata Beach,The Tavern,"The staff and the owner are very friendly and we always felt so welcome, they recommended some tours and sightseeing for us and it was just great!
the food is amazing and not expensive at all - the Thai food especially is very good. It...More"
rn565243393,"Reviewed March 8, 2018 ", Kata Beach,The Tavern,"Spent a good few nights in here and really loved it. John, who runs it, is an excellent host, and provides plenty of advice about the area and places to go etc. It's a typical sports bar with great selection of beers and all sporting...More"
rn564579554,"Reviewed March 5, 2018 ", Kata Beach,The Tavern,Amazing food. Friendly owner. Highly recommend. I had the cheese burger. One of the best I have had.
rn563922769,"Reviewed March 3, 2018 ", Kata Beach,The Tavern,Every time I come back to this bar I am always overwhelmed by the effort John and mini put in. I have come today to see a massive range of Australian beers and 8 types of cider. Truly one of the best bars in phuket
rn563516766,"Reviewed March 1, 2018 ", Kata Beach,The Tavern,"Best sports bar in Kata, Karon. Can and will show all kind of sports-channals. Very good food and more kind of different beers than other bars. And John, the owner, is a super guy."
rn563309745,"Reviewed February 28, 2018 ", Kata Beach,The Tavern,What a great bar and restaurant. The food is cooked fresh to order so there is a little wait but well worth it. We ate here about 5 times and every dish was superb
rn563138066,"Reviewed February 27, 2018 ", Kata Beach,The Tavern,Visited here in January and what a fabulous place. A little off the main drag but well worth taking the time to find. The owner John and his lovely wife Meow are so friendly and welcoming and the atmosphere is great. So much so we...More
rn561386370,"Reviewed February 18, 2018 ", Kata Beach,The Tavern,"Visited several times. Enjoyed all the dishes. Good Thai chilies and curries. Good burgers, fried chicken and home cut fries. There is a modest selection of beer (mostly Thai) and good selection of cider if you are missing cider.
We visited during the Winter Olympics...More"
rn561360786,"Reviewed February 18, 2018 ", Kata Beach,The Tavern,"We visited The Tavern upon recommendation from another bar in Kata Beach. We were originally looking for somewhere to watch the football.
From the minute we arrived at The Tavern, John, the owner was very attentive and made us feel very welcome. They had a...More"
rn561147956,"Reviewed February 17, 2018 ", Kata Beach,The Tavern,This place is like a hidden pearl. You can watch all Kind off sports. Eat wonderful food. Its really fresh and made homemade. Nice Staff and you can feel relaxed. We have been here many times on our first time in kata. We enjoyed being...More
rn561000321,"Reviewed February 17, 2018 ", Kata Beach,The Tavern,Was ready to change it up after 5 days of Thai food. Great service and 5 tv? with sports. Its very hard to find a good beer in Kata so we have been back a few times. Food and service were great. We are vegetarians...More
rn560985803,"Reviewed February 17, 2018 ", Kata Beach,The Tavern,"Great place for the whole family. If you like watching sport, the owner has every channel. Even the food is fabulous in this place. This place is worth visiting.<f0><U+009F><U+0091><U+008C><f0><U+009F><U+008F><U+00BC><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BC><f0><U+009F><U+008C><U+00B4>"
rn560736172,"Reviewed February 15, 2018 ", Kata Beach,The Tavern,We are staying in Kata for 9 days and needed our Winter Olympics watching fix. The standard TV stations here don? cover the olympics. So we figured an English pub might. We called ahead and spoke with the owner. He assured us the Olympics would...More
rn560343205,"Reviewed February 13, 2018 ", Kata Beach,The Tavern,"We came here last night after reading the rave reviews and knowing we would hear a familiar accent being northerners from the UK, we couldn? not try it out! The food is unbelievable, all cooked fresh and you really, really can tell. We had homemade...More"
